userId,username,userGroup,userLoginTime,surveyType,surveyTime,Joy_Survey,Disgust_Survey,Fear_Survey,Sadness_Survey,Anger_Survey
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-29-16-15-40,5,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-29-19-30-33,5,1,1,3,1
19g6akmko51un,region17972,Frank,2021-03-23-00-46-27,morningMoods,2021-03-23-08-47-44,10,2,3,2,1
19g6akmko51un,region17972,Frank,2021-03-23-00-46-27,afternoonMoods,2021-03-23-12-40-25,10,2,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,morningMoods,2021-03-23-09-23-56,7,3,1,2,3
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-23-13-05-39,7,3,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,eveningMoods,2021-03-23-17-05-52,8,2,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,morningMoods,2021-03-24-09-23-18,8,1,1,2,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-24-13-20-54,8,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-25-13-08-56,7,1,1,2,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,eveningMoods,2021-03-25-17-03-45,9,2,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,morningMoods,2021-03-26-09-07-47,7,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-26-13-03-21,8,1,1,2,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-27-13-08-55,7,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,eveningMoods,2021-03-27-17-03-47,10,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,morningMoods,2021-03-28-09-07-48,7,1,1,2,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-28-13-04-44,9,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,morningMoods,2021-03-29-09-17-05,6,2,1,2,2
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,afternoonMoods,2021-03-29-13-12-21,7,1,1,1,1
19g69kmko8lbt,cast76633,Frank,2021-03-23-01-00-33,eveningMoods,2021-03-29-17-06-45,7,1,1,1,1
19g69kmkogbrl,closely20308,Keyboard,2021-03-23-01-00-30,afternoonMoods,2021-03-23-13-04-37,7,8,1,2,1
19g69kmkp0von,ranch02865,Frank,2021-03-23-01-19-00,morningMoods,2021-03-27-12-20-54,7,1,1,1,1
19g69kmkp0von,ranch02865,Frank,2021-03-23-01-19-00,morningMoods,2021-03-29-13-25-21,4,1,1,1,1
19g69kmm3ey28,managed71115,Frank,2021-03-24-00-42-47,afternoonMoods,2021-03-24-12-41-41,3,1,2,5,4
19g69kmm3ey28,managed71115,Frank,2021-03-24-00-42-47,afternoonMoods,2021-03-25-11-39-16,1,1,3,5,3
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,afternoonMoods,2021-03-24-14-57-28,8,1,2,1,1
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,eveningMoods,2021-03-24-18-39-22,5,1,2,1,2
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,morningMoods,2021-03-25-13-16-55,8,1,2,2,1
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,afternoonMoods,2021-03-25-14-33-14,5,1,1,1,1
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,eveningMoods,2021-03-25-19-12-00,5,1,1,1,1
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,afternoonMoods,2021-03-26-14-37-27,9,1,2,1,1
19g6akmm4wobv,way80290,FrankKeyboard,2021-03-24-01-26-30,eveningMoods,2021-03-26-18-52-02,8,1,1,1,1
19g6akmm51jl5,thin82906,Frank,2021-03-24-01-29-48,eveningMoods,2021-03-27-16-07-08,6,2,1,3,3
19g69kmp0kntr,uncle14430,FrankKeyboard,2021-03-26-01-48-04,morningMoods,2021-03-26-10-35-57,2,3,9,7,4
19g69kmp0kntr,uncle14430,FrankKeyboard,2021-03-26-01-48-04,afternoonMoods,2021-03-26-15-32-17,5,4,3,4,3
19g69kmp0kntr,uncle14430,FrankKeyboard,2021-03-26-01-48-04,eveningMoods,2021-03-26-18-33-27,5,1,2,3,1
19g6akmqfz187,thumb64284,Frank,2021-03-27-01-45-38,afternoonMoods,2021-03-27-15-18-56,8,1,1,1,1
19g6akmqfz187,thumb64284,Frank,2021-03-27-01-45-38,morningMoods,2021-04-01-11-35-24,7,1,,1,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,eveningMoods,2021-03-27-17-00-18,5,1,3,3,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,afternoonMoods,2021-03-29-13-57-23,8,1,2,3,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,eveningMoods,2021-03-29-18-25-05,8,1,2,3,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,morningMoods,2021-03-30-08-53-27,8,1,1,2,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,eveningMoods,2021-03-31-17-32-50,7,1,1,3,1
19g69kmqgamix,slipped22872,FrankKeyboard,2021-03-27-01-56-06,morningMoods,2021-04-02-10-29-18,6,1,2,3,1
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,morningMoods,2021-03-27-09-02-00,2,4,3,1,2
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,afternoonMoods,2021-03-27-14-20-17,2,4,3,4,5
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,eveningMoods,2021-03-27-18-21-06,1,8,2,,6
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,morningMoods,2021-03-28-08-34-39,1,4,2,5,5
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,afternoonMoods,2021-03-28-13-04-36,1,4,4,6,8
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,eveningMoods,2021-03-28-16-57-38,1,1,1,1,1
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,morningMoods,2021-03-29-10-23-04,3,1,1,2,1
19g6akmqgs8hs,mice53265,Frank,2021-03-27-02-07-11,afternoonMoods,2021-03-29-14-23-05,1,1,3,2,4
19g69kmrw01kd,shoe90096,Frank,2021-03-28-02-01-57,morningMoods,2021-03-28-10-23-54,5,1,1,2,1
19g69kmrw01kd,shoe90096,Frank,2021-03-28-02-01-57,afternoonMoods,2021-03-28-12-35-13,6,1,1,,1
19g6akmrw5rxy,everywhere55860,Frank,2021-03-28-02-07-29,eveningMoods,2021-03-28-20-19-20,8,2,1,1,1
19g6akmrw5rxy,everywhere55860,Frank,2021-03-28-02-07-29,morningMoods,2021-03-29-11-14-26,9,1,1,1,3
19g6akmrw5rxy,everywhere55860,Frank,2021-03-28-02-07-29,eveningMoods,2021-03-29-20-10-08,6,1,1,1,5
19g6akmrw5rxy,everywhere55860,Frank,2021-03-28-02-07-29,morningMoods,2021-03-30-10-47-58,7,1,1,1,3
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,morningMoods,2021-03-29-10-11-31,4,2,3,3,2
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,afternoonMoods,2021-03-29-13-08-08,3,2,4,4,4
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,eveningMoods,2021-03-29-17-04-58,3,4,4,4,5
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,morningMoods,2021-03-30-09-33-14,3,2,2,4,2
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,eveningMoods,2021-03-30-17-12-49,3,2,3,3,3
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,morningMoods,2021-03-31-10-28-02,1,4,4,5,5
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,afternoonMoods,2021-03-31-13-13-41,2,5,4,5,6
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,eveningMoods,2021-03-31-17-29-38,5,3,3,5,4
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,morningMoods,2021-04-02-10-49-20,3,2,3,5,4
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,afternoonMoods,2021-04-02-13-03-13,4,3,2,5,4
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,eveningMoods,2021-04-02-17-08-21,3,2,4,5,5
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,morningMoods,2021-04-04-10-35-15,3,4,3,5,5
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,afternoonMoods,2021-04-04-13-51-39,5,2,2,2,2
19g6akmtbhziv,shine56531,Frank,2021-03-29-02-07-23,eveningMoods,2021-04-04-17-31-00,6,2,2,4,3
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-03-29-13-02-31,8,2,2,2,2
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-03-29-17-08-15,6,4,5,3,4
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-03-30-12-14-39,8,1,4,1,3
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-03-30-16-46-00,7,1,2,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-03-31-12-32-13,9,1,1,1,
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-03-31-16-34-35,7,1,2,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,morningMoods,2021-04-01-08-58-17,9,1,1,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-04-01-12-35-39,10,1,1,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-04-01-16-32-38,10,1,2,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-04-02-13-13-20,7,1,2,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-04-03-11-38-21,8,1,2,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-04-03-16-33-07,8,1,1,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,afternoonMoods,2021-04-04-12-12-19,6,1,3,1,1
19g69kmtcfou5,wheel60311,FrankKeyboard,2021-03-29-02-29-36,eveningMoods,2021-04-04-16-32-28,8,1,1,1,1
19g69kmtu1dxq,bound88813,Frank,2021-03-29-10-43-42,afternoonMoods,2021-03-29-12-01-33,2,1,1,7,4
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,morningMoods,2021-03-30-07-32-06,3,2,1,1,1
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,afternoonMoods,2021-03-31-12-37-36,8,1,1,1,1
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,eveningMoods,2021-03-31-16-36-27,5,1,2,1,1
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,morningMoods,2021-04-01-07-34-57,3,2,1,1,1
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,afternoonMoods,2021-04-03-12-03-54,6,3,4,5,1
19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,eveningMoods,2021-04-04-17-16-10,4,2,4,4,1
19g69kmuqnjek,famous60509,Frank,2021-03-30-01-56-34,afternoonMoods,2021-03-30-15-51-26,1,1,1,5,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,afternoonMoods,2021-03-30-12-04-04,6,2,6,2,2
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-03-30-17-04-41,3,1,6,2,3
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,afternoonMoods,2021-03-31-13-41-38,7,1,3,1,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-03-31-17-11-03,8,1,2,2,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,morningMoods,2021-04-01-08-41-12,3,1,3,2,
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,afternoonMoods,2021-04-01-12-01-04,3,1,3,2,2
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-04-01-16-34-55,4,1,2,2,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,morningMoods,2021-04-02-09-12-48,4,1,3,2,
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,morningMoods,2021-04-03-09-31-51,4,2,2,2,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,afternoonMoods,2021-04-03-13-40-14,3,1,2,1,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-04-03-17-09-09,3,1,3,1,2
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,morningMoods,2021-04-04-09-05-03,3,1,2,1,2
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,afternoonMoods,2021-04-04-13-05-38,3,1,2,1,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-04-04-17-55-52,4,1,2,1,1
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,morningMoods,2021-04-05-09-03-55,3,1,2,2,2
19g69kmv0pk8n,language25382,Frank,2021-03-30-06-38-59,eveningMoods,2021-04-05-16-09-17,3,1,2,2,2
19g69kmvani1a,has81448,FrankKeyboard,2021-03-30-11-16-06,morningMoods,2021-03-30-11-19-20,4,2,1,3,1
19g69kmvani1a,has81448,FrankKeyboard,2021-03-30-11-16-06,afternoonMoods,2021-03-30-12-33-34,7,1,1,1,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-03-31-09-44-15,6,1,2,6,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-03-31-16-28-57,7,1,2,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-04-01-08-40-49,5,1,1,4,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,afternoonMoods,2021-04-01-12-47-13,7,1,2,1,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-01-16-32-45,7,1,1,2,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-04-02-10-10-14,2,1,3,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-02-16-42-37,5,1,2,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-04-03-08-00-26,2,1,1,2,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,afternoonMoods,2021-04-03-12-34-14,3,1,2,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-03-17-03-31,2,1,1,2,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-04-04-09-31-03,3,1,1,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,afternoonMoods,2021-04-04-12-39-01,2,1,1,2,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-04-16-54-14,3,1,1,1,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,afternoonMoods,2021-04-05-11-36-04,2,1,1,2,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-05-16-34-13,2,1,1,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,morningMoods,2021-04-06-09-44-57,4,1,1,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,afternoonMoods,2021-04-06-13-28-48,4,1,1,3,1
19g6akmw3lbhe,father54833,Frank,2021-03-31-00-45-32,eveningMoods,2021-04-06-16-54-11,3,1,2,3,1
19g6akmw3mnh8,recognize29914,Keyboard,2021-03-31-02-03-50,morningMoods,2021-03-31-12-01-25,8,3,1,2,4
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,afternoonMoods,2021-03-31-16-14-46,6,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,eveningMoods,2021-04-01-18-46-44,3,1,2,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,morningMoods,2021-04-02-12-55-49,5,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,afternoonMoods,2021-04-02-15-30-54,2,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,eveningMoods,2021-04-02-20-06-47,5,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,morningMoods,2021-04-03-12-44-04,3,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,eveningMoods,2021-04-03-18-53-34,8,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,afternoonMoods,2021-04-04-15-03-10,7,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,eveningMoods,2021-04-04-19-54-53,4,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,morningMoods,2021-04-05-13-18-17,3,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,afternoonMoods,2021-04-05-16-01-19,4,1,1,1,1
19g69kmw3tdox,begun97758,Keyboard,2021-03-31-01-00-15,eveningMoods,2021-04-05-18-41-54,3,1,1,1,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-03-31-10-22-09,4,1,7,7,2
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-03-31-14-23-15,5,1,7,6,2
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-03-31-16-35-29,5,1,7,5,3
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-04-01-09-03-15,5,1,7,3,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-01-12-33-06,2,3,8,8,2
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-04-01-16-59-38,1,1,7,8,2
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-04-02-09-46-27,2,1,7,3,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-02-14-22-26,4,1,9,5,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-04-02-16-33-35,1,1,8,5,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-04-03-09-08-33,3,1,9,5,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-03-12-35-46,4,1,8,7,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-04-13-17-45,4,1,8,5,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-04-04-16-33-28,2,1,9,5,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-04-05-09-40-12,3,1,7,3,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-05-12-42-54,6,1,7,1,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-04-05-17-19-34,7,1,6,3,1
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,morningMoods,2021-04-06-10-33-51,1,4,7,8,7
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,afternoonMoods,2021-04-06-13-21-08,1,3,7,8,8
19g69kmw4pzyi,screen12044,FrankKeyboard,2021-03-31-01-19-26,eveningMoods,2021-04-06-17-35-48,4,1,8,7,5
19g69kmw57u5q,long48393,Frank,2021-03-31-01-34-38,afternoonMoods,2021-03-31-14-32-29,6,1,1,1,1
19g69kmw57u5q,long48393,Frank,2021-03-31-01-34-38,eveningMoods,2021-03-31-20-24-11,4,1,4,1,1
19g69kmw57u5q,long48393,Frank,2021-03-31-01-34-38,morningMoods,2021-04-01-11-32-11,4,1,2,4,1
19g69kmw57u5q,long48393,Frank,2021-03-31-01-34-38,eveningMoods,2021-04-01-20-20-56,5,1,1,3,1
19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,afternoonMoods,2021-03-31-11-34-43,4,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-03-31-14-15-46,8,1,2,2,3
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-03-31-18-17-44,8,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-01-13-10-50,9,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-01-16-42-04,7,1,1,8,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-02-12-33-26,6,1,1,4,2
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-02-17-43-19,7,1,1,3,2
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,morningMoods,2021-04-03-10-47-43,9,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-03-12-32-34,7,1,1,2,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-03-16-43-45,6,1,1,3,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,morningMoods,2021-04-04-11-17-07,7,1,1,1,2
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-04-12-33-56,7,1,1,1,2
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-04-16-33-28,8,1,1,2,2
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-05-12-55-38,3,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-05-16-32-36,5,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,morningMoods,2021-04-06-11-21-35,5,1,1,1,1
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,afternoonMoods,2021-04-06-13-22-07,6,1,1,1,3
19g69kmwst6fd,rule78516,Keyboard,2021-03-31-12-32-51,eveningMoods,2021-04-06-17-56-31,8,1,1,1,3
19g68kn5zfpsn,sound13760,Keyboard,2021-04-06-22-44-03,afternoonMoods,2021-04-07-11-54-22,7,2,1,1,1
19g68kngv383t,respect62044,FrankKeyboard,2021-04-14-13-28-27,afternoonMoods,2021-04-14-13-39-59,7,2,2,1,2
19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,morningMoods,2021-04-16-09-05-22,4,1,1,3,1
19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,afternoonMoods,2021-04-16-13-04-59,6,1,1,1,1
19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,afternoonMoods,2021-04-21-13-05-58,4,1,3,3,6
19g69kotzkrrk,bend12691,Frank,2021-05-18-22-37-04,morningMoods,2021-05-19-09-06-03,8,1,1,1,1
19g69kotzkrrk,bend12691,Frank,2021-05-18-22-37-04,afternoonMoods,2021-05-19-13-29-02,8,1,1,1,1
