Anger,Sadness,Fear,Joy,Disgust,userId,username,userGroup,userLoginTime,inputTime,inputText
,,,,,,,,,,
0.046363716,0.188975323,0.086598591,0.004926672,0.033134826,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-14-00-00,So probably not tonight
,,,,,,,,,,
0.001994479,0.002336549,0.005837844,0.14630377,0.010793593,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-14-00-00,out with my dad
,,,,,,,,,,
0.005857323,0.001628491,0.012901931,0.014586377,0.009382873,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-14-00-00,And were having
,,,,,,,,,,
0.061344495,0.342569067,0.129577612,0.001489136,0.056749305,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-14-00-00,I miss you more
,,,,,,,,,,
0.074163087,0.002495887,0.013056595,0.167589921,0.065641895,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-14-00-00,ye alright mate
,,,,,,,,,,
0.005579203,0.002691773,0.018985143,0.079473861,0.017277348,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-15-00-00,Yeah but I changed it to today dad was free
,,,,,,,,,,
0.003184978,0.000627319,0.000805551,0.039583437,0.010166248,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-15-00-00,After bouldering
,,,,,,,,,,
0.020682717,0.002161873,0.007227158,0.010474211,0.020898205,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-16-00-00,Hey I cant pick you up
,,,,,,,,,,
0.030933181,0.009369844,0.024580769,0.007441402,0.026496097,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-18-00-00,You want anything from chatty
,,,,,,,,,,
0.00226702,0.002759467,0.022810463,0.057238736,0.016896429,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-19-00-00,grinning face with big eyes
,,,,,,,,,,
0.015521802,0.000567577,0.000829243,0.040632175,0.028418209,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-20-00-00,Let me know when you re home
,,,,,,,,,,
0.040881744,0.008251216,0.02735712,0.011658458,0.024236462,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-20-00-00,not telling you
,,,,,,,,,,
0.013790215,0.090398919,0.030160822,0.003449641,0.014190587,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-21-00-00,I should be fine for foreseeable future
,,,,,,,,,,
0.089823581,0.093280543,0.149367027,0.009509198,0.068165544,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-21-00-00,Burnt off all the oil and from tonight
,,,,,,,,,,
0.012834901,0,0.002401389,0.072420382,0.032209678,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-21-00-00,Thats good that you got home
,,,,,,,,,,
0.012877009,0.003772046,0.031429941,0.008352857,0.022023555,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-21-00-00,Where abouts are we going
,,,,,,,,,,
0.04292864,0.002146091,0.003297085,0.028017659,0.018121615,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-21-00-00,I will don t worry
,,,,,,,,,,
0.06831317,0.199446409,0.099508341,0,0.051668909,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-22-00-00,I wanted to try degrees for a bit
,,,,,,,,,,
0.00108909,0.000602153,0,0.025263904,0.006744069,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-22-00-00,While we fall off the easy level
,,,,,,,,,,
0.04025839,0.004699598,0.007316626,0.020513793,0.027431242,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-22-00-00,Me and will be a couple then
,,,,,,,,,,
0.064740979,0.008416516,0.01341775,0.03046854,0.039431903,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-03-31-22-00-00,Boulder Gang copyright
,,,,,,,,,,
0.043682111,0.09282289,0.097318266,0.02819372,0.042297499,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-11-00-00,degrees I think
,,,,,,,,,,
0.07465966,0.052288239,0.068298407,0.008608688,0.049887225,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,well that would mean we just full price for both of these things
,,,,,,,,,,
0.218960574,0.053570505,0.06238374,0.002956583,0.154391473,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,off I got a parking ticket like mins after I parked
,,,,,,,,,,
0.018368079,0.006666844,0.040581641,0.039762559,0.02403959,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,they don t open Gill grinning face with big eyes
,,,,,,,,,,
0.014841448,0.00528477,0.049347534,0.078867912,0.014459197,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,going to have a look at a flower shop close by
,,,,,,,,,,
0.04429897,0.024342723,0.023163566,0.007407587,0.031058081,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,Like as though we didnt pay each other
,,,,,,,,,,
0.014439768,0.011788793,0.021643172,0.082154522,0.024345747,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,degrees Boulder Gym Building O St
,,,,,,,,,,
0.054264578,0.104312041,0.135107142,0.015230953,0.045799055,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,Which degrees are we going to
,,,,,,,,,,
0.019685731,0.030561517,0.050055241,0.018261884,0.023306557,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,Are you guys on your way yet
,,,,,,,,,,
0.005189264,0.002451821,0.009762317,0.098576421,0.013282303,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,thank you for the offer tho
,,,,,,,,,,
0.078833001,0.107252476,0.063416569,0.006925549,0.054935495,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,Its my fault that an idiot
,,,,,,,,,,
0.009582055,0.027779429,0.010365643,0.014808819,0.017221067,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,Are you on your way yet
,,,,,,,,,,
0.019672329,0.000720716,0.001221466,0.041935797,0.033601951,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,a north shore bitch now
,,,,,,,,,,
0.000220532,0,0,0.048605323,0.001892407,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,look at some flowers
,,,,,,,,,,
0.021905328,0.018733741,0.045328669,0.010508342,0.018971423,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,But thats a bit of a
,,,,,,,,,,
0.02054596,0.000863584,0.01730998,0.029391709,0.030617234,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,The one time naughty
,,,,,,,,,,
0.014937063,0.004623347,0.033706013,0.021515386,0.021579037,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,The one in is open
,,,,,,,,,,
0.020843504,0.134213913,0.043601693,0.002018627,0.01947591,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-14-00-00,When I could spent
,,,,,,,,,,
0.00220918,0.002702889,0.021211527,0.056383109,0.019788707,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-15-00-00,grinning face with big eyes grinning face with big eyes
,,,,,,,,,,
0.023314395,0.00152985,0.001967476,0.051887449,0.043271063,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-15-00-00,Just with the gang now so ill chat to you later
,,,,,,,,,,
0.04696697,0.02036673,0.030072689,0.008560911,0.032750738,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-15-00-00,sitting inside at the tables
,,,,,,,,,,
0.011981027,0,0.00236336,0.028608123,0.021582194,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-16-00-00,I up the whole place in the
,,,,,,,,,,
0.00226702,0.002759467,0.022810463,0.057238736,0.016896429,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-16-00-00,grinning face with big eyes
,,,,,,,,,,
0.020452486,0.024224221,0.046678331,0.039501081,0.013883938,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-16-00-00,Can and come for dinner
,,,,,,,,,,
0.06610348,0.157731323,0.057867586,0.001085345,0.045149736,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-16-00-00,No theyre coming later
,,,,,,,,,,
0.008123375,0.002715921,0.003797015,0.011865603,0.009690791,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-16-00-00,Its like a brand now
,,,,,,,,,,
0.075757456,0.188927777,0.093720524,0,0.048849952,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-17-00-00,I went out the wrong
,,,,,,,,,,
0.098461363,0.153756054,0.097996958,0.004658305,0.065827532,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-17-00-00,not even home yet
,,,,,,,,,,
0.021947374,0.003968948,0.006057222,0.050627572,0.029035298,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-17-00-00,drive lane cove
,,,,,,,,,,
0.076179995,0.018087322,0.055950532,0.014962922,0.062163813,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-01-19-00-00,Address is drive lane cove
,,,,,,,,,,
0.167159588,0.057695094,0.061936454,0.003129356,0.116853241,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,I got sent to another unit theyre short on senior staff today
,,,,,,,,,,
0.008582061,0.001214376,0.00967765,0.094489733,0.017371941,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,Hope you guys got home last night and thanks for coming over
,,,,,,,,,,
0.030986191,0.012848,0.065791202,0.03147122,0.037265047,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,How are you going grinning face with big eyes
,,,,,,,,,,
0.00035283,0.000545283,0.001026414,0.142812523,0.002790563,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,It was lovely having you guys for dinner
,,,,,,,,,,
0.0780512,0.125387983,0.177087618,0,0.07625476,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,And they have a lot of sick people
,,,,,,,,,,
0.000400391,0.000480469,0,0.157735606,0.00194857,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,Maine coon and are my
,,,,,,,,,,
0.001413015,0.000777287,0.008210972,0.107070951,0.005005952,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,But its going pretty
,,,,,,,,,,
0.000951494,0.001159042,0.001838481,0.103991125,0.003013066,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-10-00-00,thank you honey
,,,,,,,,,,
0.00355115,0,0.001368722,0.05221511,0.008947745,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-17-00-00,My place is basically an
,,,,,,,,,,
0.011949524,0,0.003556619,0.0357192,0.024595242,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-17-00-00,I got that from
,,,,,,,,,,
0.000829531,0.007810246,0.012388666,0.100126056,0.002626848,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-20-00-00,actually blessed
,,,,,,,,,,
0.008298281,0.000615672,0.003877137,0.123323087,0.02322759,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-02-21-00-00,Yes all good for dinner
,,,,,,,,,,
0.014695403,0.001975711,0.01832535,0.033197933,0.022867087,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-09-00-00,Did print off the ticket for you
,,,,,,,,,,
0.046567716,0.013811957,0.034298225,0.021258689,0.037531756,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-09-00-00,So he did print it off
,,,,,,,,,,
0.008468098,0,0.002090583,0.045805145,0.02459691,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-09-00-00,Oh ill do it for you
,,,,,,,,,,
0,0,0,0.159168134,0,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-09-00-00,Good morning mum
,,,,,,,,,,
0.007337117,0.002799633,0.014014399,0.04870628,0.007055138,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-11-00-00,Spinach and cheese cobbler
,,,,,,,,,,
0.018211412,0.032588587,0.019236303,0.01775734,0.016577723,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-11-00-00,Disposable plates
,,,,,,,,,,
0.007813329,0.004356202,0.017769127,0.053426465,0.017232932,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-11-00-00,Dip and crackers
,,,,,,,,,,
0.010457237,0.003823687,0.024902299,0.060094526,0.012075754,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-11-00-00,Meats and cheese
,,,,,,,,,,
0.012057833,0.000764405,0.006626596,0.062849415,0.024028602,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-15-00-00,Also we will pick you up to go to dooleys
,,,,,,,,,,
0.003832586,0.0005539,0.002339987,0.125790836,0.014125326,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-15-00-00,Thanks mum we will see you soon
,,,,,,,,,,
0.026752761,0.002925985,0.025794887,0.066773251,0.036742746,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-15-00-00,printed out the ticket for
,,,,,,,,,,
0.009057568,0.000774958,0.006193633,0.074828068,0.012034695,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-16-00-00,Hi mum we will be mins
,,,,,,,,,,
0.009834053,0.002516029,0.010705947,0.063282969,0.028538877,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Sure thing in green tonight so ill jump back around there to check
,,,,,,,,,,
0.094344921,0.138794996,0.188376469,0.004227832,0.071981122,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Tell me about it dizzy face I didnt sign up for casual pool
,,,,,,,,,,
0.021009141,0.015549555,0.034704835,0.031868563,0.027818833,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,It will go pretty slow I reckon
,,,,,,,,,,
0.011156174,0.006837994,0.041638318,0.016550236,0.024764213,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,was saying that she had of
,,,,,,,,,,
0.17555176,0.064634683,0.048452084,0.007923087,0.113037435,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,And i got so salty after
,,,,,,,,,,
0.01603601,0.003924352,0.028694796,0.090031871,0.021912025,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Also day light savings
,,,,,,,,,,
0.003808923,0.00050689,0.002260078,0.146252844,0.013794247,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Thanks mummy I will
,,,,,,,,,,
0.026001974,0.000920418,0.007471682,0.05747312,0.018591936,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,And we are getting
,,,,,,,,,,
0.071313413,0.077939977,0.058997702,0.004875404,0.059307774,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Forgot tomorrow is
,,,,,,,,,,
0.005871448,0.035047548,0.014000924,0.008020033,0.008520141,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,Thats me as well
,,,,,,,,,,
0,0,0.001984029,0.172634788,0,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-20-00-00,I love you lots
,,,,,,,,,,
0.040627848,0.014437544,0.04031676,0.021181562,0.029511829,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,And the doctor is like your gets cleaned and a new patient gets admitted
,,,,,,,,,,
0.05345092,0.075361272,0.12324456,0.009363294,0.057250758,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,Which was like a patient asking a doctor what happens when I die
,,,,,,,,,,
0.121556433,0.050607659,0.028366524,0,0.083361312,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,had many patients die with me already so this is nothing nea
,,,,,,,,,,
0.006999819,0.003263254,0.013404532,0.050840263,0.017671301,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,Yeah shes nursing because she is on the ventilator
,,,,,,,,,,
0.073010647,0.325909281,0.138344681,0.001479584,0.063448205,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,Sadly just waiting for my patient to die
,,,,,,,,,,
0.085049349,0.262144131,0.107285231,0.000892064,0.056488326,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,So thats what will happen unfortunately
,,,,,,,,,,
0.017606752,0.00170662,0.001468724,0.06926537,0.031890275,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,Dont worry about me ill be fine
,,,,,,,,,,
0.075369327,0.104023876,0.152293733,0.001839031,0.067092382,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,There is a which is so morbid
,,,,,,,,,,
0.007583272,0.000194124,0.006187758,0.043873154,0.01704046,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,So it will be pretty breezy
,,,,,,,,,,
0.001728814,0.001445698,0,0.079783271,0.01119905,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,You and enjoy your night
,,,,,,,,,,
0.010775885,0,0.001228239,0.060173068,0.0225331,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,Its all part of the job
,,,,,,,,,,
0.005092712,0.002107387,0.004379497,0.127705979,0.018759139,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-03-22-00-00,It will be fine
,,,,,,,,,,
0.048066014,0.026069754,0.116094025,0.051528886,0.051068133,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-00-00-00,We would love to see everyone from Green and not in scrubs for the last time before I grinning face with big eyes run off across the bridge grinning face with big eyes We were thinking to book a table at Websters Bar opposite Station so please invite anyone I have missed since I m socially awkward and don t have everyone as a friend on
,,,,,,,,,,
0.041712747,0.011263859,0.056123814,0.0368036,0.054426885,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-00-00-00,I would love to see everyone from Green and not in scrubs for the last few times before I run off across the bridge grinning face with big eyes We were thinking to book a table at Websters Bar opposite Station so please invite anyone I have missed since I m socially awkward and don t have everyone as a friend on
,,,,,,,,,,
0.029041948,0,0.002195541,0.05160298,0.046407357,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-00-00-00,Hey gang Me and are a little get together for a lovely night out
,,,,,,,,,,
0.001237782,0.000959402,0,0.057481862,0.008353394,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-00-00-00,See you later and dreams
,,,,,,,,,,
0.008680385,0,0,0.031103793,0.011504621,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-00-00-00,Green with Envy
,,,,,,,,,,
0.076642436,0.017261793,0.069057847,0.038455855,0.078732223,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-01-00-00,We would love to see everyone from Green and not in scrubs for the last time before I run off across the bridge grinning face with big eyes We were thinking to book a table at Websters Bar opposite Station so please invite anyone I have missed since I m socially awkward and don t have everyone as a friend on
,,,,,,,,,,
0.024717105,0.000578663,0.002036216,0.053325902,0.043435103,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-01-00-00,Hey gang I are a get together for a lovely night out
,,,,,,,,,,
0.008680385,0,0,0.031103793,0.011504621,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-01-00-00,Green with Envy
,,,,,,,,,,
0.017387459,0.003288587,0.031422042,0.098993665,0.024761398,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-03-00-00,Getting picked up in the morning
,,,,,,,,,,
0.006096968,0.02973934,0.016317407,0.03272729,0.008746599,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-06-00-00,Just got back from bream after a sleep
,,,,,,,,,,
0.034964688,0.146029881,0.086519383,0.004777749,0.033788084,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-06-00-00,Yeah struggling too
,,,,,,,,,,
0.055572663,0.211458503,0.13114489,0,0.042150266,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-06-00-00,Cold and sleepy
,,,,,,,,,,
0.003139079,0.009321983,0.003516466,0.024681236,0.009050391,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-08-00-00,Your name was on the list
,,,,,,,,,,
0.036158021,0.017087269,0.073751403,0.009846536,0.038256526,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-08-00-00,Did I just see you go to
,,,,,,,,,,
0.013896067,0.015969241,0.039863243,0.049352236,0.015623655,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-10-00-00,It seemed to have lingered forever but luckily we had enough time to do breaks
,,,,,,,,,,
0.007868098,0.0064753,0.050546912,0.03660024,0.014803724,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-10-00-00,actually just hopped into bed
,,,,,,,,,,
0.103651171,0.124520323,0.105144458,0,0.067475163,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-10-00-00,in the middle of night shifts
,,,,,,,,,,
0.007171828,0.034230253,0.016456304,0.015096018,0.00560535,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-10-00-00,Looking forward to sleeping
,,,,,,,,,,
0.009924531,0.000831233,0.002589089,0.114642142,0.031330418,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-19-00-00,glad you enjoyed your time there
,,,,,,,,,,
0.027392048,0.008116693,0.031590111,0.090117131,0.037653864,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-19-00-00,out of cats panel show
,,,,,,,,,,
0.015042161,0.009013288,0.03436964,0.028157186,0.019822342,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,He almost got scammed once but luckily he asked me before submitting anything
,,,,,,,,,,
0.110045797,0.052377116,0.048582687,0.001343036,0.073484641,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,And here I thought our parents said to not believe everything we see on the
,,,,,,,,,,
0.10134214,0.324599965,0.246838629,0.006753115,0.089090156,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,I am so scared something similar will happen with my dad
,,,,,,,,,,
0.112790341,0.318809936,0.273474777,0.002556892,0.095454836,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,I cant imagine how much anxiety this is causing him
,,,,,,,,,,
0.013016752,0.01521253,0.030005255,0.033834802,0.024347651,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,He doubts his so it makes him a bit more gullible
,,,,,,,,,,
0.04709984,0.134296849,0.041190065,0,0.034521018,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,And afraid people will take advantage of that
,,,,,,,,,,
0.031132835,0.080010868,0.073095571,0.008453079,0.029967118,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,And sure your dad will be extra careful now
,,,,,,,,,,
0.049116525,0.004515819,0.002157837,0.030567483,0.029727049,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,Yeah you done all the appropriate
,,,,,,,,,,
0.04959042,0.203275674,0.138073823,0.008465264,0.049295411,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,goodness me I cant believe it
,,,,,,,,,,
0.056077553,0.217332862,0.120526195,0.006004106,0.051974757,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,I hope it never happens again
,,,,,,,,,,
0.006514672,0.023507859,0.008397063,0.058237859,0.009926261,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,So things should be fine
,,,,,,,,,,
0.088137418,0.303957718,0.131111087,0.001391482,0.072335463,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,I feel mad and sad
,,,,,,,,,,
0.007042054,0.014435172,0.001919706,0.034509253,0.013884497,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-04-21-00-00,But its done now
,,,,,,,,,,
0.003004094,0.000393726,0.000994994,0.076087,0.010373096,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-05-00-00-00,Thanks honey You have yourself a good sleep
,,,,,,,,,,
0.001899068,0.009335418,0.001819107,0.178324641,0.002698676,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-05-00-00-00,Love you so much
,,,,,,,,,,
0.007022531,0.000937288,0.01776272,0.043285508,0.010807959,19g6akmuqic77,bit21927,FrankKeyboard,2021-03-30-01-58-06,2021-04-05-08-00-00,I like one the most
,,,,,,,,,,
0.064816767,0.085604989,0.032520672,0,0.045402696,19g6akmuqswe2,letter05414,Keyboard,2021-03-30-02-02-01,2021-03-30-03-00-00,Exactly how limited does limited supervision mean
,,,,,,,,,,
